anno,numero,premio,tipo,centena,numero_int,numero_str
2014,18409,1000,normal,409,18409,18409
2014,18429,1000,normal,429,18429,18429
2014,18503,1000,normal,503,18503,18503
2014,18560,1000,normal,560,18560,18560
2014,18625,1000,normal,625,18625,18625
2014,18671,1000,normal,671,18671,18671
2014,18703,1000,normal,703,18703,18703
2014,18722,1000,normal,722,18722,18722
2014,18727,1000,normal,727,18727,18727
2014,18866,1000,normal,866,18866,18866
2014,18879,1000,normal,879,18879,18879
2014,18904,1000,normal,904,18904,18904
2014,19003,1000,normal,003,19003,19003
2014,19020,1000,normal,020,19020,19020
2014,19099,1000,normal,099,19099,19099
2014,19118,1000,normal,118,19118,19118
2014,19395,1000,normal,395,19395,19395
2014,19421,1000,normal,421,19421,19421
2014,19473,1000,normal,473,19473,19473
2014,19489,1000,normal,489,19489,19489
2014,19539,1000,normal,539,19539,19539
2014,19561,1000,normal,561,19561,19561
2014,19568,1000,normal,568,19568,19568
2014,19577,1000,normal,577,19577,19577
2014,19627,1000,normal,627,19627,19627
2014,19705,1000,normal,705,19705,19705
2014,19883,1000,normal,883,19883,19883
2014,19931,1000,normal,931,19931,19931
2014,19941,1000,normal,941,19941,19941
2014,19978,1000,normal,978,19978,19978
2014,20002,1000,normal,002,20002,20002
2014,20036,1000,normal,036,20036,20036
2014,20043,1000,normal,043,20043,20043
2014,20052,1000,normal,052,20052,20052
2014,20055,1000,normal,055,20055,20055
2014,20097,1000,normal,097,20097,20097
2014,20125,1000,normal,125,20125,20125
2014,20204,1000,normal,204,20204,20204
2014,20209,1000,normal,209,20209,20209
2014,20393,1000,normal,393,20393,20393
2014,20405,1000,normal,405,20405,20405
2014,20444,1000,normal,444,20444,20444
2014,20562,1000,normal,562,20562,20562
2014,20568,1000,normal,568,20568,20568
2014,20586,1000,normal,586,20586,20586
2014,20604,1000,normal,604,20604,20604
2014,20625,1000,normal,625,20625,20625
2014,20648,1000,normal,648,20648,20648
2014,20772,1000,normal,772,20772,20772
2014,20778,1000,normal,778,20778,20778
2014,20809,1000,normal,809,20809,20809
2014,20813,1000,normal,813,20813,20813
2014,20844,1000,normal,844,20844,20844
2014,20868,1000,normal,868,20868,20868
2014,20889,1000,normal,889,20889,20889
2014,20912,1000,normal,912,20912,20912
2014,20974,1000,normal,974,20974,20974
2014,21038,1000,normal,038,21038,21038
2014,21071,1000,normal,071,21071,21071
2014,21080,1000,normal,080,21080,21080
2014,21200,1000,normal,200,21200,21200
2014,21382,1000,normal,382,21382,21382
2014,21488,1000,normal,488,21488,21488
2014,21572,1000,normal,572,21572,21572
2014,21581,1000,normal,581,21581,21581
2014,21658,1000,normal,658,21658,21658
2014,21687,1000,normal,687,21687,21687
2014,21791,1000,normal,791,21791,21791
2014,21838,1000,normal,838,21838,21838
2014,21882,1000,normal,882,21882,21882
2014,21923,1000,normal,923,21923,21923
2014,22015,1000,normal,015,22015,22015
2014,22211,1000,normal,211,22211,22211
2014,22339,1000,normal,339,22339,22339
2014,22356,1000,normal,356,22356,22356
2014,22462,1000,normal,462,22462,22462
2014,22504,1000,normal,504,22504,22504
2014,22598,1000,normal,598,22598,22598
2014,22656,1000,normal,656,22656,22656
2014,22693,1000,normal,693,22693,22693
2014,22698,1000,normal,698,22698,22698
2014,22738,1000,normal,738,22738,22738
2014,22813,1000,normal,813,22813,22813
2014,22892,1000,normal,892,22892,22892
2014,22998,1000,normal,998,22998,22998
2014,23007,1000,normal,007,23007,23007
2014,23023,1000,normal,023,23023,23023
2014,23029,1000,normal,029,23029,23029
2014,23060,1000,normal,060,23060,23060
2014,23065,1000,normal,065,23065,23065
2014,23119,1000,normal,119,23119,23119
2014,23121,1000,normal,121,23121,23121
2014,23130,1000,normal,130,23130,23130
2014,23147,1000,normal,147,23147,23147
2014,23172,1000,normal,172,23172,23172
2014,23187,1000,normal,187,23187,23187
2014,23206,1000,normal,206,23206,23206
2014,23207,1000,normal,207,23207,23207
2014,23220,1000,normal,220,23220,23220
2014,23270,1000,normal,270,23270,23270
2014,23320,1000,normal,320,23320,23320
2014,23357,1000,normal,357,23357,23357
2014,23406,1000,normal,406,23406,23406
2014,23419,1000,normal,419,23419,23419
2014,23420,1000,normal,420,23420,23420
2014,23462,1000,normal,462,23462,23462
2014,23547,1000,normal,547,23547,23547
2014,23570,1000,normal,570,23570,23570
2014,23593,1000,normal,593,23593,23593
2014,23639,1000,normal,639,23639,23639
2014,23692,1000,normal,692,23692,23692
2014,23702,1000,normal,702,23702,23702
2014,23736,1000,normal,736,23736,23736
2014,23851,1000,normal,851,23851,23851
2014,23879,1000,normal,879,23879,23879
2014,23884,1000,normal,884,23884,23884
2014,23925,1000,normal,925,23925,23925
2014,23991,1000,normal,991,23991,23991
2014,24100,1000,normal,100,24100,24100
2014,24111,1000,normal,111,24111,24111
2014,24122,1000,normal,122,24122,24122
2014,24126,1000,normal,126,24126,24126
2014,24266,1000,normal,266,24266,24266
2014,24451,1000,normal,451,24451,24451
2014,24489,1000,normal,489,24489,24489
2014,24493,1000,normal,493,24493,24493
2014,24500,1000,normal,500,24500,24500
2014,24512,1000,normal,512,24512,24512
2014,24574,1000,normal,574,24574,24574
2014,24619,1000,normal,619,24619,24619
2014,24657,1000,normal,657,24657,24657
2014,24706,1000,normal,706,24706,24706
2014,24729,1000,normal,729,24729,24729
2014,24756,1000,normal,756,24756,24756
2014,24773,1000,normal,773,24773,24773
2014,24883,1000,normal,883,24883,24883
2014,24907,1000,normal,907,24907,24907
2014,24930,1000,normal,930,24930,24930
2014,24960,1000,normal,960,24960,24960
2014,24992,1000,normal,992,24992,24992
2014,24998,1000,normal,998,24998,24998
2014,25021,1000,normal,021,25021,25021
2014,25034,1000,normal,034,25034,25034
2014,25044,1000,normal,044,25044,25044
2014,25090,1000,normal,090,25090,25090
2014,25151,1000,normal,151,25151,25151
2014,25156,1000,normal,156,25156,25156
2014,25182,1000,normal,182,25182,25182
2014,25302,1000,normal,302,25302,25302
2014,25384,1000,normal,384,25384,25384
2014,25403,1000,normal,403,25403,25403
2014,25445,1000,normal,445,25445,25445
2014,25496,1000,normal,496,25496,25496
2014,25597,1000,normal,597,25597,25597
2014,25705,1000,normal,705,25705,25705
2014,25759,1000,normal,759,25759,25759
2014,25763,1000,normal,763,25763,25763
2014,25845,1000,normal,845,25845,25845
2014,25868,1000,normal,868,25868,25868
2014,25884,1000,normal,884,25884,25884
2014,25905,1000,normal,905,25905,25905
2014,25981,1000,normal,981,25981,25981
2014,25997,1000,normal,997,25997,25997
2014,26008,1000,normal,008,26008,26008
2014,26300,1000,normal,300,26300,26300
2014,26362,1000,normal,362,26362,26362
2014,26382,1000,normal,382,26382,26382
2014,26394,1000,normal,394,26394,26394
2014,26430,1000,normal,430,26430,26430
2014,26492,1000,normal,492,26492,26492
2014,26553,1000,normal,553,26553,26553
2014,26576,1000,normal,576,26576,26576
2014,26620,1000,normal,620,26620,26620
2014,26633,1000,normal,633,26633,26633
2014,26797,1000,normal,797,26797,26797
2014,26825,1000,normal,825,26825,26825
2014,26889,1000,normal,889,26889,26889
2014,26923,1000,normal,923,26923,26923
2014,27141,1000,normal,141,27141,27141
2014,27160,1000,normal,160,27160,27160
2014,27186,1000,normal,186,27186,27186
2014,27337,1000,normal,337,27337,27337
2014,27424,1000,normal,424,27424,27424
2014,27524,1000,normal,524,27524,27524
2014,27628,1000,normal,628,27628,27628
2014,27729,1000,normal,729,27729,27729
2014,27734,1000,normal,734,27734,27734
2014,27743,1000,normal,743,27743,27743
2014,27747,1000,normal,747,27747,27747
2014,27895,1000,normal,895,27895,27895
2014,27913,1000,normal,913,27913,27913
2014,28000,1000,normal,000,28000,28000
2014,28004,1000,normal,004,28004,28004
2014,28013,1000,normal,013,28013,28013
2014,28022,1000,normal,022,28022,28022
2014,28060,1000,normal,060,28060,28060
2014,28066,1000,normal,066,28066,28066
2014,28167,1000,normal,167,28167,28167
2014,28184,1000,normal,184,28184,28184
2014,28343,1000,normal,343,28343,28343
2014,28362,1000,normal,362,28362,28362
2014,28374,1000,normal,374,28374,28374
2014,28403,1000,normal,403,28403,28403
2014,28413,1000,normal,413,28413,28413
2014,28487,1000,normal,487,28487,28487
2014,28507,1000,normal,507,28507,28507
2014,28562,1000,normal,562,28562,28562
2014,28618,1000,normal,618,28618,28618
2014,28669,1000,normal,669,28669,28669
2014,28872,1000,normal,872,28872,28872
2014,28881,1000,normal,881,28881,28881
2014,28903,1000,normal,903,28903,28903
2014,28920,1000,normal,920,28920,28920
2014,28986,1000,normal,986,28986,28986
2014,29079,1000,normal,079,29079,29079
2014,29252,1000,normal,252,29252,29252
2014,29298,1000,normal,298,29298,29298
2014,29465,1000,normal,465,29465,29465
2014,29532,1000,normal,532,29532,29532
2014,29827,1000,normal,827,29827,29827
2014,29896,1000,normal,896,29896,29896
2014,30037,1000,normal,037,30037,30037
2014,30062,1000,normal,062,30062,30062
2014,30197,1000,normal,197,30197,30197
2014,30276,1000,normal,276,30276,30276
2014,30289,1000,normal,289,30289,30289
2014,30396,1000,normal,396,30396,30396
2014,30604,1000,normal,604,30604,30604
2014,30848,1000,normal,848,30848,30848
2014,30922,1000,normal,922,30922,30922
2014,30982,1000,normal,982,30982,30982
2014,31022,1000,normal,022,31022,31022
2014,31104,1000,normal,104,31104,31104
2014,31209,1000,normal,209,31209,31209
2014,31253,1000,normal,253,31253,31253
2014,31314,1000,normal,314,31314,31314
2014,31325,1000,normal,325,31325,31325
2014,31357,1000,normal,357,31357,31357
2014,31491,1000,normal,491,31491,31491
2014,31521,1000,normal,521,31521,31521
2014,31537,1000,normal,537,31537,31537
2014,31551,1000,normal,551,31551,31551
2014,31575,1000,normal,575,31575,31575
2014,31577,1000,normal,577,31577,31577
2014,31649,1000,normal,649,31649,31649
2014,31822,1000,normal,822,31822,31822
2014,31838,1000,normal,838,31838,31838
2014,31846,1000,normal,846,31846,31846
2014,31957,1000,normal,957,31957,31957
2014,31960,1000,normal,960,31960,31960
2014,31962,1000,normal,962,31962,31962
2014,32124,1000,normal,124,32124,32124
2014,32149,1000,normal,149,32149,32149
2014,32209,1000,normal,209,32209,32209
2014,32383,1000,normal,383,32383,32383
2014,32420,1000,normal,420,32420,32420
2014,32450,1000,normal,450,32450,32450
2014,32715,1000,normal,715,32715,32715
2014,32746,1000,normal,746,32746,32746
2014,32756,1000,normal,756,32756,32756
2014,32791,1000,normal,791,32791,32791
2014,32845,1000,normal,845,32845,32845
2014,32863,1000,normal,863,32863,32863
2014,32886,1000,normal,886,32886,32886
2014,32935,1000,normal,935,32935,32935
2014,33032,1000,normal,032,33032,33032
2014,33034,1000,normal,034,33034,33034
2014,33048,1000,normal,048,33048,33048
2014,33133,1000,normal,133,33133,33133
2014,33142,1000,normal,142,33142,33142
2014,33204,1000,normal,204,33204,33204
2014,33205,1000,normal,205,33205,33205
2014,33473,1000,normal,473,33473,33473
2014,33582,1000,normal,582,33582,33582
2014,33585,1000,normal,585,33585,33585
2014,33609,1000,normal,609,33609,33609
2014,33622,1000,normal,622,33622,33622
2014,33702,1000,normal,702,33702,33702
2014,33763,1000,normal,763,33763,33763
2014,33803,1000,normal,803,33803,33803
2014,33858,1000,normal,858,33858,33858
2014,33910,1000,normal,910,33910,33910
2014,33916,1000,normal,916,33916,33916
2014,33924,1000,normal,924,33924,33924
2014,33938,1000,normal,938,33938,33938
2014,33956,1000,normal,956,33956,33956
2014,32306,60000,especial,306,32306,32306
2014,34181,1000,normal,181,34181,34181
2014,34186,1000,normal,186,34186,34186
2014,34215,1000,normal,215,34215,34215
2014,34240,1000,normal,240,34240,34240
2014,34286,1000,normal,286,34286,34286
2014,34294,1000,normal,294,34294,34294
2014,34307,1000,normal,307,34307,34307
2014,34447,1000,normal,447,34447,34447
2014,34538,1000,normal,538,34538,34538
2014,34554,1000,normal,554,34554,34554
2014,34649,1000,normal,649,34649,34649
2014,34673,1000,normal,673,34673,34673
2014,34780,1000,normal,780,34780,34780
2014,34790,1000,normal,790,34790,34790
2014,34874,1000,normal,874,34874,34874
2014,34924,1000,normal,924,34924,34924
2014,34941,1000,normal,941,34941,34941
2014,34977,1000,normal,977,34977,34977
2014,35047,1000,normal,047,35047,35047
2014,35141,1000,normal,141,35141,35141
2014,35185,1000,normal,185,35185,35185
2014,35214,1000,normal,214,35214,35214
2014,35274,1000,normal,274,35274,35274
2014,35331,1000,normal,331,35331,35331
2014,35514,1000,normal,514,35514,35514
2014,35584,1000,normal,584,35584,35584
2014,35624,1000,normal,624,35624,35624
2014,35650,1000,normal,650,35650,35650
2014,35661,1000,normal,661,35661,35661
2014,35677,1000,normal,677,35677,35677
2014,35702,1000,normal,702,35702,35702
2014,35705,1000,normal,705,35705,35705
2014,35847,1000,normal,847,35847,35847
2014,35870,1000,normal,870,35870,35870
2014,35875,1000,normal,875,35875,35875
2014,35878,1000,normal,878,35878,35878
2014,35906,1000,normal,906,35906,35906
2014,36001,1000,normal,001,36001,36001
2014,36005,1000,normal,005,36005,36005
2014,36115,1000,normal,115,36115,36115
2014,36121,1000,normal,121,36121,36121
2014,36138,1000,normal,138,36138,36138
2014,36143,1000,normal,143,36143,36143
2014,36195,1000,normal,195,36195,36195
2014,36286,1000,normal,286,36286,36286
2014,36335,1000,normal,335,36335,36335
2014,36410,1000,normal,410,36410,36410
2014,36464,1000,normal,464,36464,36464
2014,36486,1000,normal,486,36486,36486
2014,36569,1000,normal,569,36569,36569
2014,36638,1000,normal,638,36638,36638
2014,36652,1000,normal,652,36652,36652
2014,36719,1000,normal,719,36719,36719
2014,36889,1000,normal,889,36889,36889
2014,36919,1000,normal,919,36919,36919
2014,36946,1000,normal,946,36946,36946
2014,36974,1000,normal,974,36974,36974
2014,37128,1000,normal,128,37128,37128
2014,37201,1000,normal,201,37201,37201
2014,37313,1000,normal,313,37313,37313
2014,37398,1000,normal,398,37398,37398
2014,37424,1000,normal,424,37424,37424
2014,37472,1000,normal,472,37472,37472
2014,37530,1000,normal,530,37530,37530
2014,37531,1000,normal,531,37531,37531
2014,37574,1000,normal,574,37574,37574
2014,37659,1000,normal,659,37659,37659
2014,37692,1000,normal,692,37692,37692
2014,37721,1000,normal,721,37721,37721
2014,37730,1000,normal,730,37730,37730
2014,37749,1000,normal,749,37749,37749
2014,37794,1000,normal,794,37794,37794
2014,37810,1000,normal,810,37810,37810
2014,37840,1000,normal,840,37840,37840
2014,37880,1000,normal,880,37880,37880
2014,38068,1000,normal,068,38068,38068
2014,38113,1000,normal,113,38113,38113
2014,38145,1000,normal,145,38145,38145
2014,38193,1000,normal,193,38193,38193
2014,38202,1000,normal,202,38202,38202
2014,38210,1000,normal,210,38210,38210
2014,38235,1000,normal,235,38235,38235
2014,38261,1000,normal,261,38261,38261
2014,38315,1000,normal,315,38315,38315
2014,38538,1000,normal,538,38538,38538
2014,38652,1000,normal,652,38652,38652
2014,38743,1000,normal,743,38743,38743
2014,38822,1000,normal,822,38822,38822
2014,38823,1000,normal,823,38823,38823
2014,38914,1000,normal,914,38914,38914
2014,38924,1000,normal,924,38924,38924
2014,38943,1000,normal,943,38943,38943
2014,39091,1000,normal,091,39091,39091
2014,39131,1000,normal,131,39131,39131
2014,39273,1000,normal,273,39273,39273
2014,39289,1000,normal,289,39289,39289
2014,39341,1000,normal,341,39341,39341
2014,39430,1000,normal,430,39430,39430
2014,39503,1000,normal,503,39503,39503
2014,39542,1000,normal,542,39542,39542
2014,39621,1000,normal,621,39621,39621
2014,39633,1000,normal,633,39633,39633
2014,39965,1000,normal,965,39965,39965
2014,40014,1000,normal,014,40014,40014
2014,40049,1000,normal,049,40049,40049
2014,40059,1000,normal,059,40059,40059
2014,40072,1000,normal,072,40072,40072
2014,40143,1000,normal,143,40143,40143
2014,40152,1000,normal,152,40152,40152
2014,40198,1000,normal,198,40198,40198
2014,40219,1000,normal,219,40219,40219
2014,40262,1000,normal,262,40262,40262
2014,40322,1000,normal,322,40322,40322
2014,40324,1000,normal,324,40324,40324
2014,40414,1000,normal,414,40414,40414
2014,40598,1000,normal,598,40598,40598
2014,40637,1000,normal,637,40637,40637
2014,40734,1000,normal,734,40734,40734
2014,40753,1000,normal,753,40753,40753
2014,40756,1000,normal,756,40756,40756
2014,40792,1000,normal,792,40792,40792
2014,40809,1000,normal,809,40809,40809
2014,40875,1000,normal,875,40875,40875
2014,40881,1000,normal,881,40881,40881
2014,41243,1000,normal,243,41243,41243
2014,41253,1000,normal,253,41253,41253
2014,41385,1000,normal,385,41385,41385
2014,41446,1000,normal,446,41446,41446
2014,41482,1000,normal,482,41482,41482
2014,41583,1000,normal,583,41583,41583
2014,41706,1000,normal,706,41706,41706
2014,41729,1000,normal,729,41729,41729
2014,41764,1000,normal,764,41764,41764
2014,41833,1000,normal,833,41833,41833
2014,41835,1000,normal,835,41835,41835
2014,41925,1000,normal,925,41925,41925
2014,42082,1000,normal,082,42082,42082
2014,42157,1000,normal,157,42157,42157
2014,42197,1000,normal,197,42197,42197
2014,42229,1000,normal,229,42229,42229
2014,42319,1000,normal,319,42319,42319
2014,42336,1000,normal,336,42336,42336
2014,42523,1000,normal,523,42523,42523
2014,42540,1000,normal,540,42540,42540
2014,42618,1000,normal,618,42618,42618
2014,42629,1000,normal,629,42629,42629
2014,42633,1000,normal,633,42633,42633
2014,42723,1000,normal,723,42723,42723
2014,42758,1000,normal,758,42758,42758
2014,42783,1000,normal,783,42783,42783
2014,43062,1000,normal,062,43062,43062
2014,43068,1000,normal,068,43068,43068
2014,43170,1000,normal,170,43170,43170
2014,43234,1000,normal,234,43234,43234
2014,43323,1000,normal,323,43323,43323
2014,43338,1000,normal,338,43338,43338
2014,43352,1000,normal,352,43352,43352
2014,43373,1000,normal,373,43373,43373
2014,43441,1000,normal,441,43441,43441
2014,43488,1000,normal,488,43488,43488
2014,43503,1000,normal,503,43503,43503
2014,43521,1000,normal,521,43521,43521
2014,43525,1000,normal,525,43525,43525
2014,43543,1000,normal,543,43543,43543
2014,43598,1000,normal,598,43598,43598
2014,43878,1000,normal,878,43878,43878
2014,43912,1000,normal,912,43912,43912
2014,43921,1000,normal,921,43921,43921
2014,44083,1000,normal,083,44083,44083
2014,44181,1000,normal,181,44181,44181
2014,44345,1000,normal,345,44345,44345
2014,44346,1000,normal,346,44346,44346
